otu	Domain	Phylum	Class	Order	Family	Genus	Species
7196a780b8b14fbdf2ea651c7f226d3a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
740ef7e046273b69ca3977c81d0107c4	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	
7aa248fb077a9a96c4fb14ff856f7b46	Metazoa	Nematoda					
7cb59e4562a98a14e7e5dcace6ca15b5	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
9cc6929bda3a07129eaf5a5dd14a2001	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales			
a4a2ab9d05fafb55aac787de73f890dd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	Phoma haematocycla
acabb6bd494709072dcc8e5f08ed241f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales fam Incertae sedis	Uncobasidium	
af224e9cde27f94deba588e11fe074fa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	Clavulinopsis luteonana
b299aa1b5b6fe82cb3426e03a156fc49	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	
b673232ce7779b648fe46cbe5a58355f	Alveolata	Ciliophora					
bbd1b133f5653a6782ce57e20818d290							
be9f7dc8ed9cd06dbe555597f9009810	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	
c98447fbb7164f17ab7b0a939df37331	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria californica
d2f3b5d7bdcc1215f0727570298302c9							
d4a8a07a247347028e0cfffed6b2f216							
db54ba31da976b0018edf9e9f7469fdc	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
db7ae7d91995bba8c6500257dfc5f9a4	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	Cryptodiscus epicladonia
e6d4bec45161f862e7c45ba4fcf23ec1	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
f20043b09ddfab00357e6145f4e78128	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus nigrum
f5aa8d17f48c79febf5d22b3a7692ea2							
f7efb9639d88105503d0980ec386ccac	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala fortinii
021bf6afbf70c62c41b2fadb8bfab5fb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella megalospora
060afff1afa2982a715709b96c7ae0f0							
112a36c007636229922feebc010fbdb7	Fungi						
12270c36a2636ad57aae258fe6563305	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Extremaceae	Petrophila	
18c9d6d0d3bf2293495fc61d7055036a	Rhizaria	Cercozoa	Cercozoa cls Incertae sedis	Cercomonadida	Cercomonadidae		
24c85dcc138fbb61ef1e2f1ce98adbcc							
255c3fdd9c1c6363f4a2efe426f3a588	Alveolata	Ciliophora	Litostomatea				
365621a4fad9752fc5cc95606da7334d							
3de93abeb7f644c58ab89e9c31e2be1b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
518ddcc79cad08311468d037880c004d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	Phoma haematocycla
5e7a43e43378ab29ece45bc5507d77e7	Fungi	Ascomycota					
656e879327cdc2cb21ef35f64681865d							
72186e2c13297df8d0426cc0dbae5416							
74841de657a38fbe9757b2604417dc15							
8084e668b9109a1862df01ed4197be38							
80ff842f839270b33ed1a35cc7abeceb	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella ulvinenii
810549173444a83ab07bdc38e8646629	Fungi	Ascomycota	Leotiomycetes				
8d95264194660237ce86398e8966fb31	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	
9733a968181671d78c935b09de71eb2c	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	Geoglossum vleugelianum
996bfc3b88bc611ca5042133d5bdc18a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycenella	Mycenella trachyspora
aaf1a896d549fb349ebf58ec79ddcd95							
b0f154d684d388455ec8ee082e92f4ba	Fungi	Ascomycota					
b4a9df94645c8e4f62f40b83692a7e92							
c47d99930412bb8661f957477c198556	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
c8b74b0d5094c9d3c3f1c5f8385ebda0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	
cc178558ae29d4161b3eef22cbcd35da	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
cd8e9d1dc4833281a888d8ec317f737d							
d265a9b4a7d3047e270418663b057cb8	Fungi						
e7e007a06acfaebd3934f753f0f2b388	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia rishiriensis
f6087f488a1d56f6cca48eb9890d04a0	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae		
fe0512915bbee465aa91bd65065690ed	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales fam Incertae sedis	Oliveonia	
0717aeff1d4ff10ae01c4a2d8a85e904	Fungi	Ascomycota	Dothideomycetes	Acrospermales	Acrospermales fam Incertae sedis	Leptodiscella	Leptodiscella africana
16a1d35fe9f5a93d745850310552e8fe	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys xiangyunensis
181067d1b9e39bbbc6c21a5c1cfcbfc1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
1b59a7ed53f69a491b0fb4761b12765c	Fungi	Ascomycota	Lecanoromycetes				
23d92d7d3cdf197c47409f28e1a32bd9							
27708b3bb5c3c19da43fedb3d7a5224a	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales			
27a86301eefe403b4c7af0cd94896b2f	Fungi	Ascomycota	Sordariomycetes	Sordariales			
34aae9a2cb378f7dd75ae44fb9d522a1							
38f34a91d5b727f6c56b5ca77aea460e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
45ef82478f2fdb5cfbd15749c80c12c0	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
46058b280f0317eab3a6f5d92b6b0b95	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales fam Incertae sedis	Mrakiella	Mrakiella aquatica
5227f8678f6bf7b5762ed25a880200c4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	Arachnomyces	
578c9d217ce91bf8ea89f544823030bf	Fungi	Ascomycota	Leotiomycetes				
595816cf211cc8516a6ccb10c27dbeb1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella fulvescens
6c4e8c5782d6d6d55bed7078ab544457	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
720672e2591b19848438f144a8b40d53	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
74672295a6a4fd2835f8be7b040630d9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales fam Incertae sedis		
84e204a586c6aaaa197764b98b404617	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
a2074f3526f46b53c7e7a2325881c9a5							
a2a0725e654eff990fcf9ad8225233ed							
a7fb675e7ab37b4117af301589046246	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
a847b87252dbc3f65578529467e842ca	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae		
a935bf1985b7bce00df39947d45cc829	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales			
b211b941feee9adfa45726b24087ead7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	
b31498b8a5bfb36f94449b3910ff37b9	Alveolata	Ciliophora	Litostomatea				
c9e9b7820fcffd2773939e2af6f2655c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomonodictydaceae		
d7a1ae024d10a51b67539dbb9fb7b567							
e7b0af3c0ae5dd1b425a24f1ea97960a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Alpinaria	
f5352b68ac616829c29c1256eff6efdb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
f747f146344e94d73618744ddcf109b4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
04bd1df4d343052035ad57fb9076834c	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	
05ec047a0e45d097bffb2ce8648495ec							
1b50854c50bc97560ec3d00dbbdca79a							
1e8b45deee11d666b475dcb13fc70bee	Fungi	Ascomycota	Leotiomycetes				
1ed47ffc28af24cb9d561117e5589468	Fungi	Ascomycota	Leotiomycetes	Helotiales			
28bd5eddcbd5153fd3a20008b656882c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paramassariosphaeria	Paramassariosphaeria anthostomoides
2b2d2c5b76bd3e85a21fbbd5d7881c64	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
36c2cfdb66b5ee4e0389dd90c5a67955	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
38096f3bb68c61b22e8a01e7321e22c2	Fungi	Ascomycota	Lecanoromycetes				
3c082650312c0ecaf4981937a388431d							
3ee6ea8fd16e179dc1fa03ed5765b061							
4443fc8af0bec62ae619980f099212b6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
46695a69b53f85f318a2470be1e2b471	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae		
4b34972c1c9094f35243a22a6ff0ab8e	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae		
527ffd4a959abfbceddb846bd67fd58e	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis	Fusariella	
53769cded0aa2cc3fdf72af6e9eac988	Fungi	Rozellomycota	Rozellomycotina cls Incertae sedis	GS11			
5564f8a6f308891ca3dd8b4c1c96369c	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus nigrum
5679f594da5b00ec13013bce6342bbb0							
5be8496924e0922ec02f698d2291b4ee							
77b1751c604135b170f0afca43afaec6							
8824e30de3e13dec36c1184188e5d97f	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
8d40f919924acb217a499b298f4c725a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
8d44064c38ab9aa1304191280a868d14							
95bd1501c2e86c6ca5815965ffce5518	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Minimelanolocus	
9a1eae990b43f70ccaf1b1cd8232c14a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Mycopappus	
b295aff6cf5adcd48ba3d7c3b4720c2a							
bb94c73adf619a1b7dd2c2de5c79cb92	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ca9be7e4f12a06f172ecfe86ea8ce02a							
cfcf30960033b00151fa29ab30ef7f23	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta polymorpha
d05e39be968e04b6cb2b2649eafae64c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium nodositatum
dc360d16d70f059c73461fb9283b95b3							
e4e47aafd636d1d8460361f118976560	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium capitatum
e902bf9df2a7035465cf3b07ee8f102e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
ea023aaa678007f6bec36472fa7aa4b6	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
eacb96a7489824838588ac3e712c03fb							
ecf6b84ba0e0f37422f1a02efb5ac57e	Fungi	Ascomycota	Leotiomycetes	Helotiales			
f0439de41a095734df23694a5635ec5b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia hungarica
f0c1dd191c6ad61ee61c45689695e7bb	Fungi	Ascomycota	Lecanoromycetes	Ostropales			
fe41920bc85580c5345c36e188c2e73d	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	
006da19a6a9deaded80805e6ca703cf1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hamatocanthoscypha	
03a5cab2656f0ae0a0cf888e7678417e	Fungi	Ascomycota	Leotiomycetes	Helotiales			
03fb7aa5badd87b49444385194ab88fe	Fungi	Ascomycota	Leotiomycetes				
05edf8a83e9d7246304ce94bcb3f662c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
08b2d587919a6f2412ad7baafe099591							
0ec332e4d2ec3a5bcaa5af450955a9db	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striatibotrys	
0f3b6d163a714b244589f07e9ae8346f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crassisporiaceae	Romagnesiella	Romagnesiella clavus
159cae413f7374763e076b528d676f1e	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
1743523311e4520d998b2373771e483b	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae		
22460033c3463698fa5e19bca7f9f711							
24523c9de860136280b6f26283163f82	Fungi	Ascomycota					
2736f85786c0d03c8fc00ea2d1333cc2	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
2be0a511ca55acd205e0120a89fd7511	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus	Amauroascus albicans
3763ca88529235194cf0aee0398aaf84	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
3e176dd2a606a2018abcfd5f61cbcade	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	
52271c0226ffb028bbd2fd1976fcea00	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella complutensis
5809a14b43d3c2f5540e3b1bfa49c608	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces atroroseus
6602d74cebb8a0b6a2d69cca0372d402							
68b48abea58a8fb2da6cc62a4b3fd664	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	
6be818a514597b2a886e965639d93d9c	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales fam Incertae sedis	Papulaspora	Papulaspora funabasensis
6cece9cc0ea4b7852e97f33632dd58e1							
7c0b2d400a0bc8e48044767c9e4741d9	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	
7cd0a82101a8c4ed2f5d8143672120c9							
82e6b5c06852b693e4d5dc55e7312599							
90cdc60eaeda067b91cd8d79e3aaf29e							
95bbae6178878980ab213ce644e1bfa6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
9df57aa798f13970ab6d0412d672def7							
a7067f8993c73233918a2c9cb1917e9b	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	
ab12c59af8b5ed9ad6b0d64cdfd80121	Fungi						
adb57b87ec4e2ef29496f2249dbd85d8							
b43d9eb17f5daf045026b24bfcde2638	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
b71c6c75c9e1f79b1040144b451e9ed6	Stramenopila						
bb5d9e91ef482d3c71ddb345aece304c	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
c99ebffe8828a3cd103738d9ebbcc2b0							
dd06737ba9976383d3a1dba719a93a88	Fungi	Ascomycota	Leotiomycetes	Helotiales			
dd8b257efa96c647bcf0cd716095a894	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	
e3077e27822e550fb245836e8d804345	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Cristinia	
017836427afee8858f7fef918d018e8b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
01fb769080e1a6ac5b2d8261795e8158							
024849bc3128268ed38aed16ecb4e30f	Fungi	Ascomycota	Pezizomycotina cls Incertae sedis	Pezizomycotina ord Incertae sedis	Pezizomycotina fam Incertae sedis	Ciliophora	
03a9600f85ed93b11262a6e2dbf541bd	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	
15b12b6edb1e5e9793dd82ac52b1f679	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae		
1aff703c8cbf17a559ec85eff22393f3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha finlandica
29948982caa569af74636871146022c8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Memnoniella	
30b06d1ea37e25ef02e6391bb32519f9	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
3b2d2f494207871c025ccfa9e935219e							
3cf68f3f9ddba3269fdea9eb6547f54b	Fungi	Ascomycota					
4313f45343914b8be675555ee7bf7d0d	Fungi	Basidiomycota	Spiculogloeomycetes				
488ac3f181401e5ffd97278aaa8ee1f5	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus cucumeris
4a32e52435c258de8b7d64a68478957d	Fungi	Ascomycota	Leotiomycetes	Helotiales			
4d2e9195f12b3e6931437ce7c200df7b							
4f7fa41dc6712b705de1ff2aa3fd8cde	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	
5190bc98af5b709bc4d115dac56e4246	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	
5791494155983f1e0faed73ff6631e41	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
7cf94ed2abb564b7b6c75c3b85b6cfa4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	
84bf03fd4b59db6d601bb277bfee555c							
8a38ebb90c11ab13ffced9af9c587060	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
905e8a386d3448a8c76ba178dd4ce669	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii
926b536b7d9eb48e556dcd1893932298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Nodulosphaeria	Nodulosphaeria scabiosae
97b21283e846a915bf0d1bd634a76814							
98840963b9a4e6189f7f7025ced997f8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Melanoleuca	
9bbd258352ebe1652a8eec714b297f95	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paramassariosphaeria	Paramassariosphaeria anthostomoides
9e39ed34ad03a7a0853ebe29e2f0237c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
9ecd616873592e38e5f40b553196a8bb	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
aa62f77cc99edcadc39e38c05d528f67	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudaleuria	
ab0a7081e35edee5aef4fd1ff5a6a99d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
ac71005b24db13839c86427807f0631c							
ad71e27434d2076db24f9e2499d6457a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Neobulgaria	
b422ba1fbdfb0d981e223a723b4c5e1e	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Xanthoria montana
bd3a5c37eeff0ccd0644e3a35ebe1845	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Neosartorya	
bef0c0b49cc1cd1afcc7d1a165e20205							
c957292e292f776ecc5a8bae31525272	Fungi	Ascomycota	Leotiomycetes				
d05120cda840002ed83d1fc6900bcc06							
da52cbcb9425c835f8f9e56cb2868c06							
dd1f2f546701f6a8c82bd5bdc0d7bdbe	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
e0c208d3c3a0c2e8d0c8393082387ce3	Viridiplantae	Anthophyta					
f46fcf3e688d9e3af4793d1ac1024704	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
fb516dace58b877700afbef63a808694	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
08669302fee040c776359d9e1e706f03	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe nitidiuscula
0b4ae6955c6c9f1ded68bf33a709949d							
0c9457ac7dc2db5082c75a1d208859ab	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
0e0ff4cf60301e295d689de420c75d6e	Fungi						
1f3c9507b793bdeae144af92e119089b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Panaeolus	Panaeolus fimicola
1fcd3e0643c173fea80a9f1a98a52171	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria crosslandii
2aee0081262da87a71be93193c565554	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
2b0bbbe50bfd1e04694a7469368a560f							
2c589270739a9ae1113818a56f870329							
39b61d13c9f7508609a89b3668c83120	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
3c0fa648ba22b25583187164e42e3e7c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Acericola	Acericola italica
3fdd6f58dc124d1228057c2d7f96408a							
42790fdea0aad2c9101bf52733ec3d87	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	Cuphophyllus virgineus
44df5328564846ad67173a9f8fe32a18							
4c8a35959b3b785287cb70dacf1b9664	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon borealis
509365725dcddbe607916856ecef9644	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	
50d63c926c87fd133f3a1310b18ad245							
51b518b72772c7128c85b5c3d21ad2f5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus phaeopunctatus
54c859908d37e7c62552192cdf1c6893	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia pseudoamericana
5547ecf67027b89abc618b99a6672e18	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Clohesyomyces	Clohesyomyces aquaticus
5b4ad002a77c01d3f82a23ae7aa041c7	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
5deaaf153063cfe30708f85a6eba5a50	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia psychrophila
65860b6e57af596cdf7984e56389d819	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
6816b86dbd9517d3ca4282ed9d21723e	Fungi	Ascomycota	Sordariomycetes				
7128ad60892a4191ea155d3a36145218	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	
71c1d3ee1029e678d48665552e9b31b3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae		
85a3922550034004cb217c693a869b64	Fungi	Rozellomycota	Rozellomycotina cls Incertae sedis	GS11			
8ee684fa32bf9652ddc7fb2a5446f3a0	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
944df644fffb3ae60874dad764ff1da2	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Myrmecridium montsegurinum
a6b42d382a65489a21af87e9a19fed23	Fungi	Basidiomycota	Agaricomycetes				
a84d256574e1f94b3c626397fc3efb2a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena aetites
b059fa8fd72aa1115693251331256b01	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
b549683e971bf576095bc06230f74425	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus tetrastratosum
b6a36415b0f61d97f0c56b74f0cf214e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
bece8b8a42e11a1859f93e5380f3f756	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Crocicreas	
bf0bfd35785297bb40c9af3be8210978	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
cfb53afb59b4c72956f513831825d085							
d600a97a702203deee27d0db6135c697							
deb200d3860aadc42a4dda86a0005bde	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
e4e8230698f26547d4beb64b6041db09	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium catenatum
e7347daf38528ebb2f112095308871f2	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	
f15011d5ed71ff66a36934d09fc86658	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	
f2ed83092136b57d694614dd06278ccb	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales fam Incertae sedis	Sistotrema	
f6ed6ac8c8a92a8ee0f79fd005854d76	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
09eeab58f60e64528af2063a212e86ba	Metazoa	Nematoda					
11133e8474e816b63e63df0ffa3ba23b							
198f3b875f727cfc01fcc8e7394a3b38	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales fam Incertae sedis	Sakaguchia	
1b7597a86ec20fbcea26201178569efd	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
207064ed501e2faae2500c49ca354caa	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae		
23b62bd4bb44a8a6159fba5367ee6c66							
28065f90107bfcef040287d97edb844b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
2b274195c7621a6c137037c8c28699f5	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	Arachnomyces	
325ee7138c8cf825b05228c33cf7a6ad							
351237901f73b960aef511a0517334d8							
37e68030c3b00a8e11df15c5128ef39a	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
3eec30a2d8116f22baaf9cfe7c62dae5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha finlandica
